09/01/2024 18:29:58.734 | DEBUG    |                                      InstallAshita | Installing Ashita into the current process.
09/01/2024 18:31:14.374 | DEBUG    |                                 Keyboard::Keyboard | .ctor
09/01/2024 18:31:14.374 | DEBUG    |                          InputManager::SetKeyboard | Setting new keyboard instance..
09/01/2024 18:31:14.374 | DEBUG    |                                PluginManager::Load | Calling LoadLibraryA on: 'C:\Github Projects\Ashita-v4beta\/plugins/thirdparty.dll'
09/01/2024 18:31:14.376 | DEBUG    |                                PluginManager::Load | Loaded plugin: thirdparty - Version: 4.10 - By: atom0s
09/01/2024 18:31:14.376 | DEBUG    |                                PluginManager::Load | Calling LoadLibraryA on: 'C:\Github Projects\Ashita-v4beta\/plugins/addons.dll'
09/01/2024 18:31:14.377 | DEBUG    |                                PluginManager::Load | Loaded plugin: Addons - Version: 2.20 - By: Ashita Development Team
09/01/2024 18:31:14.377 | DEBUG    |                                PluginManager::Load | Calling LoadLibraryA on: 'C:\Github Projects\Ashita-v4beta\/plugins/screenshot.dll'
09/01/2024 18:31:14.378 | DEBUG    |                                PluginManager::Load | Loaded plugin: screenshot - Version: 4.10 - By: atom0s
09/01/2024 18:31:14.378 | DEBUG    |                                PluginManager::Load | Calling LoadLibraryA on: 'C:\Github Projects\Ashita-v4beta\/plugins/minimap.dll'
09/01/2024 18:31:14.385 | DEBUG    |                         ConfigurationManager::Load | Loading configuration file: C:\Github Projects\Ashita-v4beta\\config\\minimap\minimap.ini
09/01/2024 18:31:14.386 | DEBUG    |                         ConfigurationManager::Load | Loading configuration file: C:\Github Projects\Ashita-v4beta\\config\\minimap\themes\square\theme.ini
09/01/2024 18:31:14.389 | DEBUG    |                                PluginManager::Load | Loaded plugin: Minimap - Version: 1.06 - By: atom0s
09/01/2024 18:31:14.389 | DEBUG    |                                PluginManager::Load | Calling LoadLibraryA on: 'C:\Github Projects\Ashita-v4beta\/plugins/nameplate.dll'
09/01/2024 18:31:14.406 | DEBUG    |                                PluginManager::Load | Loaded plugin: Nameplate - Version: 0.51 - By: BunnyBox Productions
09/01/2024 18:31:52.871 | DEBUG    |                    PacketManager::PatchLogFilePath | Patched log file path! [Path: TEMP/Outseidr]
09/01/2024 18:46:28.838 | DEBUG    |                                Keyboard::~Keyboard | .dtor
09/01/2024 18:46:28.838 | DEBUG    |                          InputManager::SetKeyboard | Setting new keyboard instance..
09/01/2024 18:46:28.838 | DEBUG    |  newIDirectInputDevice8A::~newIDirectInputDevice8A | .dtor
09/01/2024 18:46:28.838 | DEBUG    |                          InputManager::SetKeyboard | Setting new keyboard instance..
09/01/2024 18:46:28.838 | DEBUG    |                             InputManager::SetMouse | Setting new mouse instance..
09/01/2024 18:46:28.838 | DEBUG    |                                      Mouse::~Mouse | .dtor
09/01/2024 18:46:28.838 | DEBUG    |              newIDirectInput8A::~newIDirectInput8A | .dtor
09/01/2024 18:46:29.222 | DEBUG    |          newIDirect3DDevice8::~newIDirect3DDevice8 | .dtor
09/01/2024 18:46:29.222 | DEBUG    |                           AshitaCore::GameUnloaded | GameUnloaded event invoked.
09/01/2024 18:46:29.222 | DEBUG    |                               ChatManager::Release | <Begin>
09/01/2024 18:46:29.222 | DEBUG    |                           CommandTaskPool::Release | <Begin>
09/01/2024 18:46:29.222 | DEBUG    |                           CommandTaskPool::Release | <End> [Status: Ok!]
09/01/2024 18:46:29.222 | DEBUG    |                  CommandTaskPool::~CommandTaskPool | .dtor
09/01/2024 18:46:29.222 | DEBUG    |                           CommandTaskPool::Release | <Begin>
09/01/2024 18:46:29.222 | DEBUG    |                           CommandTaskPool::Release | <End> [Status: Ok!]
09/01/2024 18:46:29.222 | DEBUG    |                               ChatManager::Release | <End> [Status: Ok!]
09/01/2024 18:46:29.222 | DEBUG    |                             PluginManager::Release | <Begin>
09/01/2024 18:46:29.222 | DEBUG    |                           PluginManager::UnloadAll | Unloading all plugins.
09/01/2024 18:46:29.223 | DEBUG    |                      PluginManager::ProcessPlugins | Unloaded plugin: thirdparty
09/01/2024 18:46:29.240 | DEBUG    |                      PluginManager::ProcessPlugins | Unloaded plugin: Addons
09/01/2024 18:46:29.240 | DEBUG    |                      PluginManager::ProcessPlugins | Unloaded plugin: screenshot
09/01/2024 18:46:29.240 | DEBUG    |                      PluginManager::ProcessPlugins | Unloaded plugin: Minimap
09/01/2024 18:46:29.240 | DEBUG    |                      PluginManager::ProcessPlugins | Unloaded plugin: Nameplate
09/01/2024 18:46:29.240 | DEBUG    |                             PluginManager::Release | <End> [Status: Ok!]
09/01/2024 18:46:29.240 | DEBUG    |                             MemoryManager::Release | <Begin>
09/01/2024 18:46:29.240 | DEBUG    |                             MemoryManager::Release | <End> [Status: Ok!]
09/01/2024 18:46:29.240 | DEBUG    |                             PacketManager::Release | <Begin>
09/01/2024 18:46:29.240 | DEBUG    |                             PacketManager::Release | <End> [Status: Ok!]
09/01/2024 18:46:29.240 | DEBUG    |                          PrimitiveManager::Release | <Begin>
09/01/2024 18:46:29.240 | DEBUG    |                          PrimitiveManager::Release | <End> [Status: Ok!]
09/01/2024 18:46:29.240 | DEBUG    |                               FontManager::Release | <Begin>
09/01/2024 18:46:29.240 | DEBUG    |                               FontManager::Release | <End> [Status: Ok!]
09/01/2024 18:46:29.240 | DEBUG    |                                GuiManager::Release | <Begin>
09/01/2024 18:46:29.242 | DEBUG    |                                GuiManager::Release | <End> [Status: Ok!]
09/01/2024 18:46:29.242 | DEBUG    |                              InputManager::Release | <Begin>
09/01/2024 18:46:29.242 | DEBUG    |                            Controller::~Controller | .dtor
09/01/2024 18:46:29.242 | DEBUG    |                        InputManager::SetController | Setting new controller instance..
09/01/2024 18:46:29.242 | DEBUG    |                            Controller::~Controller | <End> [Status: Ok!]
09/01/2024 18:46:29.242 | DEBUG    |  newIDirectInputDevice8A::~newIDirectInputDevice8A | .dtor
09/01/2024 18:46:29.242 | DEBUG    |                                    XInput::~XInput | .dtor
09/01/2024 18:46:29.242 | DEBUG    |                              InputManager::Release | <End> [Status: Ok!]
09/01/2024 18:46:29.242 | DEBUG    |                            PointerManager::Release | <Begin>
09/01/2024 18:46:29.242 | DEBUG    |                            PointerManager::Release | <End> [Status: Ok!]
09/01/2024 18:46:29.242 | DEBUG    |                           ResourceManager::Release | <Begin>
09/01/2024 18:46:29.287 | DEBUG    |                           ResourceManager::Release | <End> [Status: Ok!]
09/01/2024 18:46:29.287 | DEBUG    |                           AshitaCore::GameUnloaded | GameUnloaded event finished.
09/01/2024 18:46:29.287 | DEBUG    |                      newIDirect3D8::~newIDirect3D8 | .dtor
09/01/2024 18:46:30.296 | DEBUG    |        Ashita::Hooks::Window::Mine_CreateWindowExW | CreateWindowExW - Creating PlayOnline window. [dwExStyle: 0][dwStyle: 13238272][Pos: 667 x 169][Size: 658 x 527]
09/01/2024 18:46:31.366 | DEBUG    |                                    UninstallAshita | Uninstalling Ashita from the current process. (1876)
09/01/2024 18:46:31.366 | DEBUG    |                                AshitaCore::Release | <Begin>
09/01/2024 18:46:31.366 | DEBUG    |                          PolPluginManager::Release | <Begin>
09/01/2024 18:46:31.366 | DEBUG    |                        PolPluginManager::UnloadAll | Unloading all POL plugins.
09/01/2024 18:46:31.366 | DEBUG    |                          PolPluginManager::Release | <End> [Status: Ok!]
09/01/2024 18:46:31.366 | DEBUG    |                PolPluginManager::~PolPluginManager | .dtor
09/01/2024 18:46:31.366 | DEBUG    |                             PluginManager::Release | <Begin>
09/01/2024 18:46:31.366 | DEBUG    |                           PluginManager::UnloadAll | Unloading all plugins.
09/01/2024 18:46:31.366 | DEBUG    |                             PluginManager::Release | <End> [Status: Ok!]
09/01/2024 18:46:31.366 | DEBUG    |                      PluginManager::~PluginManager | .dtor
09/01/2024 18:46:31.366 | DEBUG    |                              InputManager::Release | <Begin>
09/01/2024 18:46:31.366 | DEBUG    |                              InputManager::Release | <End> [Status: Ok!]
09/01/2024 18:46:31.366 | DEBUG    |                        InputManager::~InputManager | .dtor
09/01/2024 18:46:31.366 | DEBUG    |                             MemoryManager::Release | <Begin>
09/01/2024 18:46:31.366 | DEBUG    |                             MemoryManager::Release | <End> [Status: Ok!]
09/01/2024 18:46:31.366 | DEBUG    |                      MemoryManager::~MemoryManager | .dtor
09/01/2024 18:46:31.366 | DEBUG    |                            PointerManager::Release | <Begin>
09/01/2024 18:46:31.366 | DEBUG    |                            PointerManager::Release | <End> [Status: Ok!]
09/01/2024 18:46:31.366 | DEBUG    |                    PointerManager::~PointerManager | .dtor
09/01/2024 18:46:31.366 | DEBUG    |                             OffsetManager::Release | <Begin>
09/01/2024 18:46:31.366 | DEBUG    |                             OffsetManager::Release | <End> [Status: Ok!]
09/01/2024 18:46:31.366 | DEBUG    |                      OffsetManager::~OffsetManager | .dtor
09/01/2024 18:46:31.366 | DEBUG    |                             PacketManager::Release | <Begin>
09/01/2024 18:46:31.366 | DEBUG    |                             PacketManager::Release | <End> [Status: Ok!]
09/01/2024 18:46:31.366 | DEBUG    |                      PacketManager::~PacketManager | .dtor
09/01/2024 18:46:31.366 | DEBUG    |                          PrimitiveManager::Release | <Begin>
09/01/2024 18:46:31.366 | DEBUG    |                          PrimitiveManager::Release | <End> [Status: Ok!]
09/01/2024 18:46:31.366 | DEBUG    |                PrimitiveManager::~PrimitiveManager | .dtor
09/01/2024 18:46:31.366 | DEBUG    |                          PrimitiveManager::Release | <Begin>
09/01/2024 18:46:31.366 | DEBUG    |                          PrimitiveManager::Release | <End> [Status: Ok!]
09/01/2024 18:46:31.366 | DEBUG    |                               FontManager::Release | <Begin>
09/01/2024 18:46:31.366 | DEBUG    |                               FontManager::Release | <End> [Status: Ok!]
09/01/2024 18:46:31.366 | DEBUG    |                          FontManager::~FontManager | .dtor
09/01/2024 18:46:31.366 | DEBUG    |                               FontManager::Release | <Begin>
09/01/2024 18:46:31.366 | DEBUG    |                               FontManager::Release | <End> [Status: Ok!]
09/01/2024 18:46:31.366 | DEBUG    |                           ResourceManager::Release | <Begin>
09/01/2024 18:46:31.366 | DEBUG    |                           ResourceManager::Release | <End> [Status: Ok!]
09/01/2024 18:46:31.366 | DEBUG    |                  ResourceManager::~ResourceManager | .dtor
09/01/2024 18:46:31.366 | DEBUG    |                           ResourceManager::Release | <Begin>
09/01/2024 18:46:31.366 | DEBUG    |                           ResourceManager::Release | <End> [Status: Ok!]
09/01/2024 18:46:31.366 | DEBUG    |                                GuiManager::Release | <Begin>
09/01/2024 18:46:31.366 | DEBUG    |                                GuiManager::Release | <End> [Status: Ok!]
09/01/2024 18:46:31.366 | DEBUG    |                            GuiManager::~GuiManager | .dtor
09/01/2024 18:46:31.366 | DEBUG    |                                Properties::Release | <Begin>
09/01/2024 18:46:31.366 | DEBUG    |                                Properties::Release | <End> [Status: Ok!]
09/01/2024 18:46:31.366 | DEBUG    |                            Properties::~Properties | .dtor
09/01/2024 18:46:31.366 | DEBUG    |                               ChatManager::Release | <Begin>
09/01/2024 18:46:31.366 | DEBUG    |                               ChatManager::Release | <End> [Status: Ok!]
09/01/2024 18:46:31.366 | DEBUG    |                          ChatManager::~ChatManager | .dtor
09/01/2024 18:46:31.366 | DEBUG    |                                AshitaCore::Release | <End> [Status: Ok!]
09/01/2024 18:46:31.366 | DEBUG    |                  Ashita::Hooks::DirectX::Uninstall | <Begin>
09/01/2024 18:46:31.366 | DEBUG    |                  Ashita::Hooks::DirectX::Uninstall | <End> [Status: Ok!]
09/01/2024 18:46:31.366 | DEBUG    |                    Ashita::Hooks::Mutex::Uninstall | <Begin>
09/01/2024 18:46:31.366 | DEBUG    |                    Ashita::Hooks::Mutex::Uninstall | <End> [Status: Ok!]
09/01/2024 18:46:31.366 | DEBUG    |                 Ashita::Hooks::Registry::Uninstall | <Begin>
09/01/2024 18:46:31.366 | DEBUG    |                 Ashita::Hooks::Registry::Uninstall | <End> [Status: Ok!]
09/01/2024 18:46:31.366 | DEBUG    |                   Ashita::Hooks::Window::Uninstall | <Begin>
09/01/2024 18:46:31.366 | DEBUG    |                   Ashita::Hooks::Window::Uninstall | <End>
09/01/2024 18:46:31.366 | DEBUG    |                                    UninstallAshita | Finished!
09/01/2024 18:46:31.422 | DEBUG    |                                    UninstallAshita | Uninstalling Ashita from the current process. (1876)
09/01/2024 18:46:31.422 | DEBUG    |                                AshitaCore::Release | <Begin>
09/01/2024 18:46:31.422 | DEBUG    |                                AshitaCore::Release | <End> [Status: Ok!]
09/01/2024 18:46:31.422 | DEBUG    |                  Ashita::Hooks::DirectX::Uninstall | <Begin>
09/01/2024 18:46:31.422 | DEBUG    |                  Ashita::Hooks::DirectX::Uninstall | <End> [Status: Ok!]
09/01/2024 18:46:31.422 | DEBUG    |                    Ashita::Hooks::Mutex::Uninstall | <Begin>
09/01/2024 18:46:31.422 | DEBUG    |                    Ashita::Hooks::Mutex::Uninstall | <End> [Status: Ok!]
09/01/2024 18:46:31.422 | DEBUG    |                 Ashita::Hooks::Registry::Uninstall | <Begin>
09/01/2024 18:46:31.422 | DEBUG    |                 Ashita::Hooks::Registry::Uninstall | <End> [Status: Ok!]
09/01/2024 18:46:31.422 | DEBUG    |                   Ashita::Hooks::Window::Uninstall | <Begin>
09/01/2024 18:46:31.422 | DEBUG    |                   Ashita::Hooks::Window::Uninstall | <End>
09/01/2024 18:46:31.422 | DEBUG    |                                    UninstallAshita | Finished!
