09/01/2024 17:26:02.465 | DEBUG    |                                      InstallAshita | Installing Ashita into the current process.
09/01/2024 17:26:55.838 | DEBUG    |                                 Keyboard::Keyboard | .ctor
09/01/2024 17:26:55.838 | DEBUG    |                          InputManager::SetKeyboard | Setting new keyboard instance..
09/01/2024 17:26:55.839 | DEBUG    |                                PluginManager::Load | Calling LoadLibraryA on: 'C:\Github Projects\Ashita-v4beta\/plugins/thirdparty.dll'
09/01/2024 17:26:55.839 | DEBUG    |                                PluginManager::Load | Loaded plugin: thirdparty - Version: 4.10 - By: atom0s
09/01/2024 17:26:55.839 | DEBUG    |                                PluginManager::Load | Calling LoadLibraryA on: 'C:\Github Projects\Ashita-v4beta\/plugins/addons.dll'
09/01/2024 17:26:55.840 | DEBUG    |                                PluginManager::Load | Loaded plugin: Addons - Version: 2.20 - By: Ashita Development Team
09/01/2024 17:26:55.840 | DEBUG    |                                PluginManager::Load | Calling LoadLibraryA on: 'C:\Github Projects\Ashita-v4beta\/plugins/screenshot.dll'
09/01/2024 17:26:55.840 | DEBUG    |                                PluginManager::Load | Loaded plugin: screenshot - Version: 4.10 - By: atom0s
09/01/2024 17:26:55.840 | DEBUG    |                                PluginManager::Load | Calling LoadLibraryA on: 'C:\Github Projects\Ashita-v4beta\/plugins/minimap.dll'
09/01/2024 17:26:55.904 | DEBUG    |                         ConfigurationManager::Load | Loading configuration file: C:\Github Projects\Ashita-v4beta\\config\\minimap\minimap.ini
09/01/2024 17:26:55.904 | DEBUG    |                         ConfigurationManager::Load | Loading configuration file: C:\Github Projects\Ashita-v4beta\\config\\minimap\themes\circle\theme.ini
09/01/2024 17:26:55.908 | DEBUG    |                                PluginManager::Load | Loaded plugin: Minimap - Version: 1.06 - By: atom0s
09/01/2024 17:27:15.785 | DEBUG    |                    PacketManager::PatchLogFilePath | Patched log file path! [Path: TEMP/Outseidr]
09/01/2024 17:46:50.056 | DEBUG    |                         ConfigurationManager::Load | Loading configuration file: C:\Github Projects\Ashita-v4beta\\config\\minimap\minimap.ini
09/01/2024 17:46:50.064 | DEBUG    |                         ConfigurationManager::Load | Loading configuration file: C:\Github Projects\Ashita-v4beta\\config\\minimap\themes\square\theme.ini
09/01/2024 17:46:50.998 | DEBUG    |                         ConfigurationManager::Load | Loading configuration file: C:\Github Projects\Ashita-v4beta\\config\\minimap\minimap.ini
09/01/2024 17:46:51.005 | DEBUG    |                         ConfigurationManager::Load | Loading configuration file: C:\Github Projects\Ashita-v4beta\\config\\minimap\themes\circle\theme.ini
09/01/2024 17:50:17.472 | DEBUG    |                         ConfigurationManager::Load | Loading configuration file: C:\Github Projects\Ashita-v4beta\\config\\minimap\minimap.ini
09/01/2024 17:50:17.479 | DEBUG    |                         ConfigurationManager::Load | Loading configuration file: C:\Github Projects\Ashita-v4beta\\config\\minimap\themes\square\theme.ini
09/01/2024 17:50:18.222 | DEBUG    |                         ConfigurationManager::Load | Loading configuration file: C:\Github Projects\Ashita-v4beta\\config\\minimap\minimap.ini
09/01/2024 17:50:18.223 | DEBUG    |                         ConfigurationManager::Load | Loading configuration file: C:\Github Projects\Ashita-v4beta\\config\\minimap\themes\circle\theme.ini
09/01/2024 17:50:18.906 | DEBUG    |                         ConfigurationManager::Load | Loading configuration file: C:\Github Projects\Ashita-v4beta\\config\\minimap\minimap.ini
09/01/2024 17:50:18.907 | DEBUG    |                         ConfigurationManager::Load | Loading configuration file: C:\Github Projects\Ashita-v4beta\\config\\minimap\themes\square\theme.ini
09/01/2024 17:50:21.857 | DEBUG    |                         ConfigurationManager::Load | Loading configuration file: C:\Github Projects\Ashita-v4beta\\config\\minimap\minimap.ini
09/01/2024 17:50:21.858 | DEBUG    |                         ConfigurationManager::Load | Loading configuration file: C:\Github Projects\Ashita-v4beta\\config\\minimap\themes\circle\theme.ini
09/01/2024 17:50:22.512 | DEBUG    |                         ConfigurationManager::Load | Loading configuration file: C:\Github Projects\Ashita-v4beta\\config\\minimap\minimap.ini
09/01/2024 17:50:22.513 | DEBUG    |                         ConfigurationManager::Load | Loading configuration file: C:\Github Projects\Ashita-v4beta\\config\\minimap\themes\square\theme.ini
09/01/2024 17:50:23.163 | DEBUG    |                         ConfigurationManager::Load | Loading configuration file: C:\Github Projects\Ashita-v4beta\\config\\minimap\minimap.ini
09/01/2024 17:50:23.164 | DEBUG    |                         ConfigurationManager::Load | Loading configuration file: C:\Github Projects\Ashita-v4beta\\config\\minimap\themes\circle\theme.ini
09/01/2024 17:50:23.669 | DEBUG    |                         ConfigurationManager::Load | Loading configuration file: C:\Github Projects\Ashita-v4beta\\config\\minimap\minimap.ini
09/01/2024 17:50:23.670 | DEBUG    |                         ConfigurationManager::Load | Loading configuration file: C:\Github Projects\Ashita-v4beta\\config\\minimap\themes\square\theme.ini
09/01/2024 17:55:14.646 | DEBUG    |                                PluginManager::Load | Calling LoadLibraryA on: 'C:\Github Projects\Ashita-v4beta\/plugins/nameplate.dll'
09/01/2024 17:55:14.646 | ERROR    |                                PluginManager::Load | Failed to load plugin 'nameplate'; LoadLibraryA failed. (Error: 126) (The specified module could not be found.).
09/01/2024 17:55:24.833 | DEBUG    |                                PluginManager::Load | Calling LoadLibraryA on: 'C:\Github Projects\Ashita-v4beta\/plugins/addon.dll'
09/01/2024 17:55:24.833 | ERROR    |                                PluginManager::Load | Failed to load plugin 'addon'; LoadLibraryA failed. (Error: 126) (The specified module could not be found.).
09/01/2024 17:55:40.449 | DEBUG    |                                PluginManager::Load | Calling LoadLibraryA on: 'C:\Github Projects\Ashita-v4beta\/plugins/addon.dll'
09/01/2024 17:55:40.449 | ERROR    |                                PluginManager::Load | Failed to load plugin 'addon'; LoadLibraryA failed. (Error: 126) (The specified module could not be found.).
09/01/2024 17:55:53.541 | DEBUG    |                                PluginManager::Load | Calling LoadLibraryA on: 'C:\Github Projects\Ashita-v4beta\/plugins/addon.dll'
09/01/2024 17:55:53.541 | ERROR    |                                PluginManager::Load | Failed to load plugin 'addon'; LoadLibraryA failed. (Error: 126) (The specified module could not be found.).
09/01/2024 18:03:07.806 | DEBUG    |                                PluginManager::Load | Calling LoadLibraryA on: 'C:\Github Projects\Ashita-v4beta\/plugins/nameplate.dll'
09/01/2024 18:03:07.806 | ERROR    |                                PluginManager::Load | Failed to load plugin 'Nameplate'; LoadLibraryA failed. (Error: 126) (The specified module could not be found.).
09/01/2024 18:09:30.340 | DEBUG    |                                PluginManager::Load | Calling LoadLibraryA on: 'C:\Github Projects\Ashita-v4beta\/plugins/nameplate.dll'
09/01/2024 18:09:30.359 | CRITICAL |                                          Nameplate | Plugin Load Error: "-14"
09/01/2024 18:09:30.359 | ERROR    |                                PluginManager::Load | Failed to load plugin 'Nameplate'; plugin failed to initialize properly.
09/01/2024 18:10:00.430 | DEBUG    |                                PluginManager::Load | Calling LoadLibraryA on: 'C:\Github Projects\Ashita-v4beta\/plugins/nameplate.dll'
09/01/2024 18:10:00.437 | CRITICAL |                                          Nameplate | Plugin Load Error: "-14"
09/01/2024 18:10:00.437 | ERROR    |                                PluginManager::Load | Failed to load plugin 'nameplate'; plugin failed to initialize properly.
09/01/2024 18:10:06.431 | DEBUG    |                                PluginManager::Load | Calling LoadLibraryA on: 'C:\Github Projects\Ashita-v4beta\/plugins/nameplate.dll'
09/01/2024 18:10:06.439 | CRITICAL |                                          Nameplate | Plugin Load Error: "-14"
09/01/2024 18:10:06.439 | ERROR    |                                PluginManager::Load | Failed to load plugin 'Nameplate'; plugin failed to initialize properly.
